Timestamp,StationID,StationType,Metric,Value,ObjectID
25.6183,787,Vehicle,ChannelLoad,0.02432,0
25.6186,2724,Vehicle,ChannelLoad,0.01896,0
25.6186,2724,Vehicle,ChannelLoad,0.01896,0
25.6188,107,Vehicle,ChannelLoad,0.04024,0
25.6188,107,Vehicle,ChannelLoad,0.04024,0
25.6191,2273,RSU,TX_Throughput,2080,0
25.6191,2273,RSU,TX_ObjectCount,0,0
25.6201,182,RSU,ChannelLoad,0.0196,0
25.6201,182,RSU,ChannelLoad,0.0196,0
25.6202,862,Vehicle,ChannelLoad,0.02424,0
25.6202,862,Vehicle,ChannelLoad,0.02424,0
25.6212,2051,Vehicle,TX_Throughput,7760,0
25.6212,2051,Vehicle,TX_ObjectCount,1,0
25.6223,1828,Vehicle,ChannelLoad,0.02376,0
25.6223,1828,Vehicle,ChannelLoad,0.02376,0
25.6231,1901,RSU,ChannelLoad,0.03512,0
25.6231,1901,RSU,ChannelLoad,0.03512,0
25.6237,3692,Vehicle,ChannelLoad,0.05088,0
25.6237,3692,Vehicle,ChannelLoad,0.05088,0
25.625,2799,Vehicle,ChannelLoad,0.02248,0
25.625,2799,Vehicle,ChannelLoad,0.02248,0
25.6282,3989,RSU,TX_Throughput,1148.9,0
25.6282,3989,RSU,TX_ObjectCount,0,0
25.6286,2947,Vehicle,TX_Throughput,4560,0
25.6286,2947,Vehicle,TX_ObjectCount,0,0
25.6294,3765,RSU,TX_Throughput,2692.73,0
25.6294,3765,RSU,TX_ObjectCount,1,0
25.6318,937,Vehicle,ChannelLoad,0.02504,0
25.6318,937,Vehicle,ChannelLoad,0.02504,0
